ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
265,Owner,0,0,2,BHK,1100.478469,1,1,Gorwa_Vadodara,22.3301,73.1611
266,Dealer,0,1,3,BHK,1701.6949149999998,1,0,Bhatagaon_Raipur,21.152442,81.090184
267,Owner,0,0,1,BHK,451.0309278,1,1,Shalimar Garden Extension II_Ghaziabad,28.689982,77.339807
268,Dealer,0,0,3,BHK,2727.8562260000003,1,1,Rajarhat_Kolkata,22.54111,88.33778000000001
269,Owner,0,0,2,BHK,1000.0,1,1,Cantonment_Vizianagaram,18.116670000000003,83.41667
270,Dealer,0,0,3,BHK,1790.1897600000002,1,1,Sector-81 Gurgaon_Gurgaon,28.388225,76.946376
271,Owner,0,0,2,BHK,1100.3521130000001,1,1,Patuli GhoshPara_Kolkata,22.598675,88.438512
272,Dealer,0,1,2,BHK,1232.162459,1,1,Sector 80 Faridabad_Faridabad,28.381971000000004,77.347688
273,Dealer,0,0,1,BHK,497.988891,1,1,Dharapur_Guwahati,26.137220000000003,91.62778
274,Owner,0,0,3,BHK,1726.017442,1,1,Kadugodi_Bangalore,12.995285,77.766797
275,Dealer,1,1,3,BHK,1320.052802,0,1,Kharadi_Pune,18.5438,73.9438
276,Owner,0,0,2,BHK,990.0990098999999,1,1,New Shanti Nagar_Raipur,21.250076,81.660749
277,Dealer,0,0,1,BHK,675.0441375,1,1,Sector-35G Kharghar_Lalitpur,24.690279999999998,78.41889
278,Owner,0,0,2,BHK,674.0361283,1,1,Punkunnam_Thrissur,10.5339,76.2085
279,Dealer,0,0,1,BHK,775.1114886,1,1,Sector-99 Noida_Noida,28.543278000000004,77.358896
280,Dealer,0,0,2,BHK,718.1042049,1,1,Powai_Lalitpur,19.12,72.91
281,Dealer,1,1,4,BHK,3200.0,0,1,Sector-150 Noida_Noida,28.429614,77.481711
282,Owner,0,1,2,BHK,945.1795841,1,1,Giduri_Satna,24.586021,80.78740400000001
283,Dealer,0,1,2,BHK,1089.028042,1,1,Laxmi Nagar_Maharashtra,20.07911,73.911636
284,Dealer,0,1,2,BHK,942.1518748999999,1,1,Mysore Road_Bangalore,12.96991,77.59796
285,Dealer,0,0,2,BHK,1370.0,1,1,Nirman Nagar_Jaipur,19.980678,79.297436
286,Owner,0,0,2,BHK,1265.111049,1,1,Andalpuram_Madurai,9.90708,78.102316
287,Dealer,0,0,3,BHK,1394.31121,1,1,Dhokali_Lalitpur,24.690279999999998,78.41889
288,Dealer,1,0,2,BHK,800.0,0,1,Chandapura_Bangalore,12.800089999999999,77.71181999999999
289,Dealer,1,1,3,BHK,1505.144771,0,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
290,Owner,0,0,3,BHK,1067.270375,1,1,Shiv Mandir_Siliguri,25.232239,71.392013
291,Owner,0,0,3,BHK,1400.059577,1,1,Kathreguppe_Bangalore,12.913771,77.768321
292,Dealer,0,0,1,BHK,728.9473684,1,1,Pratap Nagar_Jaipur,26.807408000000002,75.83865899999999
293,Dealer,0,1,3,BHK,1293.103448,1,0,Raj Nagar Extension_Ghaziabad,26.900926000000002,75.775927
294,Builder,1,1,3,BHK,106469.0027,0,0,Vishrantwadi_Lalitpur,24.690279999999998,78.41889
295,Dealer,0,0,3,BHK,2939.624633,1,1,Sector-65 Gurgaon_Gurgaon,28.403138000000002,77.070052
296,Dealer,0,1,2,BHK,1431.068385,1,1,Sector-66A Mohali_Mohali,30.661103999999998,76.746082
297,Owner,0,0,3,BHK,1350.0635320000001,1,1,BTM 1st Stage_Bangalore,12.96991,77.59796
298,Owner,0,0,1,BHK,750.1630789,1,1,Pal Gam_Surat,21.189685,72.841062
299,Dealer,0,1,3,BHK,1170.074459,1,1,Ghodbunder Road_Lalitpur,24.690279999999998,78.41889
300,Owner,0,0,2,BHK,1121.076233,1,1,Dixit Nagar_Lalitpur,24.690279999999998,78.41889
301,Dealer,0,0,4,BHK,1904.761905,1,1,Sector-44 Chandigarh_Chandigarh,30.714837,76.751896
302,Dealer,0,0,4,BHK,7054.132801999999,1,1,Sector-81 Gurgaon_Gurgaon,28.388225,76.946376
303,Dealer,0,0,2,BHK,950.0285008999999,1,1,Malad (East)_Maharashtra,19.1758,72.8643
304,Owner,0,0,2,BHK,969.9321048,1,1,Mylasandra_Bangalore,12.852041,77.616315
305,Dealer,0,0,1,BHK,636.0078278,1,1,Sector 35I Kharghar_Mumbai,19.038204999999998,73.06612
306,Dealer,0,0,4,BHK,4578.507945,1,1,Sathya Sai Layout_Bangalore,12.929162,77.629041
307,Owner,0,0,1,BHK,700.0259269,1,1,Wagholi_Pune,18.5823,73.983
308,Dealer,0,0,3,BHK,1859.637775,1,1,Majiwada_Lalitpur,19.218498,72.992114
309,Owner,0,0,3,BHK,1700.1866059999998,1,1,ISBT Tutikandi_Shimla,31.097061,77.15489699999999
310,Dealer,0,0,3,BHK,1847.187238,1,0,Sector-86 Gurgaon_Gurgaon,28.397468,76.945489
311,Dealer,0,1,1,BHK,509.55414010000004,1,0,Panvel_Maharashtra,18.966114,73.148278
312,Dealer,0,0,3,BHK,1427.424391,1,1,Prince Anwar Shah Rd._Kolkata,22.56972,88.36972
313,Owner,0,0,2,BHK,715.0518413,1,1,Jaisinghpura_Jaipur,26.532207,75.520538
314,Owner,0,0,3,BHK,1393.214227,1,1,Nehru Nagar_Bangalore,19.062322,72.88075400000001
315,Owner,0,0,2,BHK,900.3215434,1,1,Sector-127 Mohali_Mohali,30.768683000000003,76.650876
316,Dealer,0,0,2,BHK,1000.0,1,1,Thane West_Mumbai,19.18,72.96333
317,Owner,0,0,2,BHK,800.0,1,1,City Center_Gwalior,26.209301999999997,78.194369
318,Dealer,1,0,1,BHK,445.03049280000005,0,1,Kasar vadavali_Maharashtra,20.084522,72.900306
319,Owner,0,0,2,BHK,1125.175809,1,1,Bandepalya_Bangalore,12.96991,77.59796
320,Dealer,0,0,2,BHK,1015.113918,1,1,Mira Road_Maharashtra,19.283359,72.864964
321,Owner,0,1,2,BHK,1200.4175369999998,1,1,Katara Hills_Bhopal,23.185756,77.498465
322,Dealer,0,1,1,BHK,1060.147122,1,1,Devanahalli_Bangalore,13.23,77.7
323,Owner,0,0,3,BHK,1654.8463359999998,1,1,Kakkanad_Kochi,9.930471,76.271273
324,Dealer,0,0,3,BHK,1175.121811,1,1,Rajarhat_Kolkata,22.54111,88.33778000000001
325,Owner,0,0,1,BHK,412.02132819999997,1,1,Khodiyar Nagar_Vapi,20.379289,72.932048
326,Dealer,0,0,3,BHK,1877.435352,1,1,Sama Savli Road_Vadodara,22.340396,73.19706
327,Dealer,1,0,2,BHK,1150.121065,0,1,TC Palaya_Bangalore,50.817397,4.42145
328,Owner,0,0,2,BHK,910.0529101,1,1,Vimal Nagar_Rajkot,22.281878,70.752639
329,Builder,1,1,2,BHK,1080.0,0,0,KR Puram_Bangalore,13.010349,77.712151
330,Dealer,0,1,3,BHK,1902.843071,1,1,Binny Pete_Bangalore,12.96991,77.59796
331,Owner,0,0,1,BHK,850.4606662,1,1,Bicholi Mardana_Indore,22.1764,75.8193
332,Dealer,1,1,2,BHK,1051.223242,0,1,Thane West_Lalitpur,19.18,72.96333
333,Dealer,0,1,2,BHK,945.0617925,1,1,Ghodbunder Road_Lalitpur,24.690279999999998,78.41889
334,Owner,1,0,2,BHK,570.0958797999999,0,1,Ashoka Garden_Bhopal,23.259859,77.427777
335,Dealer,0,0,2,BHK,1050.070432,1,1,Sector 19 Ulwe_Maharashtra,19.049989,73.077321
336,Dealer,0,1,2,BHK,1785.0604170000001,1,1,Andheri (East)_Mumbai,19.1145,72.8712
337,Owner,0,0,2,BHK,800.0,1,1,Garia_Kolkata,22.403867,88.47000600000001
338,Owner,0,0,2,BHK,750.0551511,1,1,Kengeri_Bangalore,12.919986999999999,77.489265
339,Dealer,0,0,2,BHK,1129.908619,1,1,Sector-16 Ulwe_Lalitpur,28.409274,77.322293
340,Builder,1,1,4,BHK,2857.142857,0,0,Bicholi Mardana_Indore,22.1764,75.8193
341,Dealer,0,0,2,BHK,896.6801117000001,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
342,Owner,0,0,2,BHK,900.116144,1,1,Udaya Nagar_Bangalore,16.198332,77.34239000000001
343,Owner,0,0,3,BHK,1870.3241899999998,1,1,Kundli_Sonipat,28.874383,77.113251
344,Owner,0,0,2,BHK,1288.1022619999999,1,1,Hennur Road_Bangalore,13.0306,77.6485
345,Dealer,1,1,4,BHK,2461.538462,0,1,Vaishali Nagar_Jaipur,26.91868,75.750399
346,Dealer,0,0,2,BHK,1066.4081429999999,1,1,Bhayli_Vadodara,22.288976,73.128222
347,Dealer,0,0,4,BHK,4299.996417,1,1,Andheri (West)_Mumbai,19.139348000000002,72.820458
348,Dealer,1,1,2,BHK,816.8491699,0,0,Worli_Lalitpur,19.0167,72.8167
349,Dealer,0,0,2,BHK,1261.625556,1,1,Kundli_Sonipat,28.874383,77.113251
350,Owner,0,0,2,BHK,1160.092807,1,1,Kodigehalli_Bangalore,13.0583,77.5732
351,Dealer,1,1,2,BHK,828.7063893,0,1,Kurar Village_Lalitpur,12.91668,77.59196
352,Owner,0,1,3,BHK,2015.021066,1,1,KR Puram_Bangalore,13.010349,77.712151
353,Dealer,0,0,3,BHK,2765.784114,1,1,Ajmer Road_Jaipur,26.928784999999998,75.828002
354,Dealer,0,0,2,BHK,790.0334245,1,1,Phase 1 Kammasandra_Bangalore,12.863491999999999,77.74143000000001
355,Builder,0,0,3,BHK,1358.024691,1,0,Ekkaduthangal_Chennai,13.09,80.27
356,Owner,0,0,1,BHK,850.1594049,1,1,Harinagar_Surat,21.800275,72.60499300000001
357,Dealer,0,0,2,BHK,1115.075825,1,1,Sector 21 Ulwe_Mumbai,18.973907999999998,73.02510600000001
358,Dealer,0,0,1,BHK,406.30886860000004,1,1,DN Nagar_Maharashtra,20.742166,80.104602
359,Dealer,0,0,2,BHK,1080.080235,1,1,Kasba_Kolkata,22.519728,88.38573000000001
360,Dealer,0,1,4,BHK,3621.2343020000003,1,1,Nagavarapalya_Bangalore,12.96991,77.59796
361,Dealer,1,1,6,BHK,10050.25126,0,1,Sector-124 Noida_Noida,28.548382,77.32781899999999
362,Dealer,0,0,3,BHK,1150.0069,1,1,Chembur_Maharashtra,19.05871,72.89969
363,Owner,0,1,3,BHK,2489.4067800000003,1,1,Doddanekundi_Bangalore,12.980033,77.69932800000001
364,Dealer,1,0,3,BHK,1894.179894,0,1,Naini_Allahabad,25.3945,81.8615
365,Dealer,0,0,4,BHK,4000.0,1,1,Sector-4 Vaishali_Ghaziabad,28.644695000000002,77.33895600000001
366,Dealer,0,1,2,BHK,1269.146608,1,1,Bicholi Hapsi_Indore,22.727017,75.93404100000001
367,Owner,0,1,4,BHK,3458.3665869999995,1,1,Sector-78 Noida_Noida,28.560719,77.386208
368,Builder,0,1,2,BHK,835.2668213,1,0,Naya Raipur_Raipur,29.9055,75.2547
369,Owner,0,0,2,BHK,1185.146168,1,1,Rajarhat_Kolkata,22.54111,88.33778000000001
370,Dealer,0,0,3,BHK,1289.872756,1,1,Devanahalli_Bangalore,13.23,77.7
371,Dealer,0,0,3,BHK,2100.0,1,1,MG Road_Kochi,11.931023,79.828222
372,Dealer,0,0,4,BHK,3167.898627,1,1,Pal Gam_Surat,21.189685,72.841062
373,Owner,0,0,4,BHK,433333.3333,1,1,Mulanthuruthy_Kochi,9.893479,76.408774
374,Builder,0,0,2,BHK,845.007783,1,1,Kundrathur_Chennai,12.9974,80.0966
375,Dealer,0,0,1,BHK,850.0,1,1,ZAGADE WASTI_Pune,21.0,77.0
376,Dealer,1,1,2,BHK,923.0100988,0,1,Ghodbunder Road_Lalitpur,24.690279999999998,78.41889
377,Owner,0,0,3,BHK,1490.312966,1,1,Ramavarappadu_Vijayawada,16.531879,80.670951
378,Owner,0,0,3,BHK,1480.019734,1,1,Radha Vihar_Jaipur,26.222384,85.86210799999999
379,Owner,0,0,3,BHK,1510.159253,1,1,Begur Road_Bangalore,12.8706,77.6279
380,Dealer,1,1,1,BHK,453.0166793000001,0,1,Kolshet Road_Lalitpur,24.690279999999998,78.41889
381,Dealer,0,0,2,BHK,999.6079969000001,1,0,Dabhoi_Vadodara,22.12947,73.41756
382,Owner,0,0,2,BHK,1000.0,1,1,Narendra Nagar_Nagpur,21.105779000000002,79.078497
383,Owner,0,0,3,BHK,1350.135014,1,1,Electronics City Phase 1_Bangalore,12.840956,77.659441
384,Dealer,0,0,3,BHK,1231.578947,1,1,Kudlu_Bangalore,12.887839999999999,77.654131
385,Dealer,1,1,2,BHK,829.8850575,0,0,Mangadu_Chennai,13.034709,80.105584
386,Dealer,0,0,2,BHK,1069.7827519999998,1,1,Crossing Republik_Ghaziabad,28.629811,77.434197
387,Dealer,0,0,1,BHK,610.0273241,1,1,Bhandup (West)_Maharashtra,19.147866,72.932609
388,Dealer,0,0,4,BHK,2030.205496,1,1,Sector-91 Mohali_Mohali,30.698017,76.679016
389,Dealer,0,0,2,BHK,978.7377658,1,1,Sector 77 Faridabad_Faridabad,28.368269,77.37273
390,Dealer,1,1,3,BHK,1503.2258060000001,0,1,Vaishali Nagar_Jaipur,26.91868,75.750399
391,Dealer,1,1,2,BHK,804.8649615,0,1,Bannerghatta Road_Bangalore,12.808137,77.58308000000001
392,Owner,0,0,3,BHK,1400.0518539999998,1,1,Gopabandhu Nagar_Berhampur,20.277510999999997,85.810411
393,Dealer,0,1,2,BHK,1251.091068,1,1,Sarthana Jakatnaka_Surat,21.235342000000003,72.917751
394,Dealer,0,0,3,BHK,1850.4240559999998,1,1,Alwar Bypass Road_Bhiwadi,28.2102,76.8606
395,Owner,0,0,2,BHK,711.0877008,1,1,Anekal_Bangalore,12.732961,77.707059
396,Owner,0,0,1,BHK,540.0540053999999,1,1,Shalimar Garden Extension I_Ghaziabad,28.689982,77.339807
397,Dealer,0,0,2,BHK,748.0,1,1,Baguihati_Kolkata,22.617564,88.427982
398,Dealer,0,0,2,BHK,1166.039111,1,1,Yemlur_Bangalore,12.96991,77.59796
399,Dealer,0,0,2,BHK,943.0573019999999,1,1,Powai_Mumbai,19.12,72.91
400,Dealer,0,0,3,BHK,1700.071582,1,1,Hazra Road_Kolkata,22.221142,88.281267
401,Dealer,0,0,4,BHK,2175.202689,1,1,Raj Nagar Extension_Ghaziabad,26.900926000000002,75.775927
402,Owner,1,0,3,BHK,2181.818182,0,1,S T Bed colony koramangala_Bangalore,12.9259,77.6229
403,Owner,0,0,3,BHK,1700.071582,1,1,Sitapur National Highway_Lucknow,27.566670000000002,80.68333
404,Owner,0,0,2,BHK,1080.246914,1,1,Satgaon_Guwahati,26.157856,91.827348
405,Owner,0,0,3,BHK,1276.127613,1,1,Hebbal_Bangalore,13.040339999999999,77.591347
406,Dealer,0,1,3,BHK,2735.016019,1,1,Dairy Circle_Bangalore,12.96991,77.59796
407,Dealer,0,1,2,BHK,988.0395216000001,1,1,Powai_Lalitpur,19.12,72.91
408,Dealer,0,0,3,BHK,935.0788138,1,1,Tollygunge_Kolkata,22.5,88.35
409,Dealer,0,0,1,BHK,550.0207555,1,1,Sector-23 Juinagar_Mumbai,19.050992,73.01794699999999
410,Dealer,1,1,2,BHK,1094.8905109999998,0,1,Sector-88 Mohali_Mohali,30.684523,76.691728
411,Dealer,0,0,5,BHK,6397.7252530000005,1,1,Suraj Kund_Faridabad,28.488415000000003,77.285903
412,Dealer,0,1,2,BHK,1150.01465,1,1,Keshav Nagar_Pune,27.16726,75.70950500000001
413,Owner,0,0,2,BHK,936.1348034,1,1,Ramanathapuram_Coimbatore,10.999392,76.997254
414,Dealer,0,1,2,BHK,1150.030066,1,1,Wakad_Pune,18.5993,73.7625
415,Dealer,1,1,4,BHK,3810.4310549999996,0,1,Hebbal_Bangalore,13.040339999999999,77.591347
416,Owner,1,0,2,BHK,1173.020528,0,1,Telephone Nagar_Chennai,10.036626,77.48248199999999
417,Dealer,0,0,4,BHK,2541.699762,1,0,Karapakkam_Chennai,12.925027,80.235348
418,Dealer,0,0,2,BHK,950.1648244999999,1,1,Sector-51 Noida_Noida,28.535783000000002,77.400502
419,Owner,0,0,2,BHK,1045.12276,1,1,Suddaguntepalya_C V Raman Nagar_Bangalore,12.985206,77.663799
420,Dealer,0,0,3,BHK,1969.667126,1,1,Hinjewadi Phase 1_Pune,18.5853,73.7413
421,Dealer,0,0,2,BHK,930.0661777999999,1,1,Mhasoba Nagar_Pune,20.042481,74.473635
422,Dealer,0,0,2,BHK,1071.080818,1,1,Dombivli (East)_Lalitpur,19.2167,73.0833
423,Dealer,1,1,3,BHK,1400.2089859999999,0,1,Sector-66b Mohali_Mohali,30.651191999999998,76.755011
424,Dealer,0,0,2,BHK,1176.4705880000001,1,0,Mahesh Nagar_Mumbai,30.387135999999998,75.865105
425,Dealer,0,0,4,BHK,1925.9259260000001,1,1,Sector-49 Chandigarh_Chandigarh,30.692242999999998,76.750614
426,Owner,0,0,2,BHK,1053.001053,1,1,G-303_ Mahalaxmi 2_ Pethapur Crossing_ Gandhinagar_Gandhinagar,23.19635,72.633149
427,Owner,0,0,2,BHK,1051.1562720000002,1,1,Lake City_Bangalore,12.96991,77.59796
428,Dealer,1,1,2,BHK,988.5365491,0,1,Bavdhan_Pune,18.510417999999998,73.781944
429,Dealer,0,0,2,BHK,1300.034211,1,1,Selvapuram_Coimbatore,11.0,76.96667
430,Dealer,1,1,2,BHK,850.0028332999999,0,1,Balkum_Lalitpur,24.690279999999998,78.41889
431,Owner,0,0,2,BHK,948.6166007999999,1,1,NH-24 Highway_Ghaziabad,28.66667,77.41667
432,Owner,0,0,3,BHK,1760.1987989999998,1,1,Kakkanad_Kochi,9.930471,76.271273
433,Owner,0,0,2,BHK,850.1259446,1,1,Alwar Bhiwadi Road_Bhiwadi,28.21,76.87
434,Dealer,0,1,1,BHK,654.9646319,1,1,Sector 19 Ulwe_Mumbai,19.049989,73.077321
435,Dealer,0,0,2,BHK,1050.0190910000001,1,1,Dahisar (East)_Lalitpur,19.256470999999998,72.868815
436,Owner,0,0,3,BHK,1267.05653,1,1,Opposite Civil Hospital_Roorkee,31.325965999999998,75.57364100000001
437,Dealer,0,0,3,BHK,1150.086256,1,1,Shyam Nagar_Jaipur,26.809241999999998,75.741434
438,Dealer,1,1,3,BHK,844.8442017000001,0,1,Sector 86 Faridabad_Faridabad,28.406388,77.342588
439,Dealer,0,1,2,BHK,1075.268817,1,1,Sector 34 Kamothe_Lalitpur,28.583703999999997,77.360401
440,Dealer,0,0,2,BHK,1016.191315,1,1,Chembur (East)_Lalitpur,19.05871,72.89969
441,Dealer,1,1,3,BHK,900.3760394,0,0,Goregaon (East)_Lalitpur,19.1615,72.8731
442,Dealer,0,1,3,BHK,2058.1113800000003,1,1,Sector-107 Noida_Noida,28.546788,77.37849399999999
443,Dealer,1,1,4,BHK,6000.0,0,1,Sector-124 Noida_Noida,28.548382,77.32781899999999
444,Dealer,0,0,2,BHK,950.1187648,1,1,Ayyanthole_Thrissur,10.526102999999999,76.19383
445,Owner,0,0,3,BHK,2015.9838719999998,1,1,Rajaji Nagar_Bangalore,12.9847,77.5491
446,Owner,0,0,2,BHK,749.4004796,1,1,Amroli_Surat,21.23994,72.85651999999999
447,Dealer,0,1,4,BHK,3045.878546,1,1,Sector-102 Gurgaon_Gurgaon,28.479440000000004,76.971432
448,Dealer,0,1,2,BHK,1303.707063,1,1,Andheri (East)_Lalitpur,19.1145,72.8712
449,Dealer,0,1,2,BHK,936.0223873,1,1,Kolshet Road_Lalitpur,24.690279999999998,78.41889
450,Dealer,0,0,2,BHK,1100.3757380000002,1,1,Jagatpura_Jaipur,26.832353,75.841749
451,Dealer,0,0,2,BHK,704.0070843,1,1,Karayanchavadi_Chennai,13.047239999999999,80.11142099999999
452,Dealer,0,0,3,BHK,2000.0,1,1,Thevara_Kochi,9.935413,76.298608
453,Dealer,1,1,3,BHK,1678.6570739999997,0,1,Sector - 22 Dharuhera_Dharuhera,28.595305,77.347365
454,Dealer,0,1,1,BHK,411.16623219999997,1,0,New Panvel_Mumbai,18.966114,73.148278
455,Owner,0,1,2,BHK,950.0285008999999,1,1,Sector-75 Noida_Noida,28.576117,77.382136
456,Dealer,0,0,5,BHK,4787.552364,1,1,Hebbal_Bangalore,13.040339999999999,77.591347
457,Owner,0,0,1,BHK,630.2521008,1,1,Rudreshawar Chowk_Latur,18.4,76.58333
458,Dealer,0,0,3,BHK,1823.154057,1,1,Dobarwadi_Pune,18.52361,73.84778
459,Owner,0,0,3,BHK,2250.692521,1,1,Dera Bassi_Chandigarh,30.594843,76.84983000000001
460,Owner,0,0,3,BHK,1399.941055,1,1,band garden road_Pune,18.531343,73.87771500000001
461,Owner,0,0,3,BHK,1635.055592,1,1,Sinthan Nagar_Bangalore,12.96991,77.59796
462,Dealer,0,1,3,BHK,1896.8787719999998,1,1,Sector-79 Gurgaon_Gurgaon,28.362327,76.979049
463,Dealer,0,1,3,BHK,1600.0,1,1,Bhandup (West)_Mumbai,19.147866,72.932609
464,Dealer,0,0,3,BHK,1447.054818,1,1,New Alipore_Kolkata,22.530279999999998,88.33417
465,Owner,0,0,3,BHK,1640.112465,1,1,Gulimangala_Bangalore,12.846186,77.693554
466,Dealer,1,1,2,BHK,1110.053917,0,1,Taloja_Lalitpur,24.690279999999998,78.41889
467,Dealer,0,1,4,BHK,3333.333333,1,1,Sector-108 Noida_Noida,28.526623999999998,77.37671800000001
468,Dealer,0,1,3,BHK,2708.070049,1,1,Talaghattapura_Bangalore,12.8682,77.5321
469,Owner,0,1,1,BHK,410.0461302,1,1,Sushant Golf City_Lucknow,26.781747999999997,81.006714
470,Dealer,0,0,3,BHK,1512.401694,1,1,Tulaja Bhawani Nagar_Pune,20.029201,73.787918
471,Dealer,0,0,2,BHK,912.0620202,1,1,Sector 8 Airoli_Mumbai,19.216097,72.821721
472,Dealer,0,0,2,BHK,795.097423,1,1,Shree Ananth Nagar Layout_Bangalore,21.19233,79.062102
473,Builder,1,1,1,BHK,443.5607219,0,0,Pisoli_Maharashtra,18.440853,73.90536
474,Dealer,0,0,3,BHK,1350.121359,1,1,Ananth Nagar_Bangalore,12.96991,77.59796
475,Dealer,0,0,4,BHK,4000.0,1,1,2nd Block Bel Layout_Bangalore,12.96991,77.59796
476,Dealer,0,0,3,BHK,4769.230769,1,1,KT Nagar_Lalitpur,21.174685999999998,79.045846
477,Owner,0,0,3,BHK,1897.278651,1,1,Akshayanagara East_Bangalore,12.96991,77.59796
478,Dealer,0,0,1,BHK,705.0092764,1,1,Sector 19 Kamothe_Lalitpur,19.049989,73.077321
479,Dealer,1,1,3,BHK,1510.989011,0,1,Sarjapur Road_Bangalore,12.86,77.786
480,Dealer,0,0,2,BHK,643.8113632999999,1,1,Thane West_Mumbai,19.18,72.96333
481,Owner,1,0,2,BHK,1100.208147,0,1,Omkar Nagar_Nagpur,20.100361,79.103607
482,Dealer,0,0,1,BHK,650.0691562999999,1,1,Sector 5 Ulwe_Maharashtra,19.148338,72.995687
483,Dealer,1,1,1,BHK,502.63157889999997,0,0,New perungalathur_Chennai,12.9182,80.0824
484,Dealer,1,0,2,BHK,999.6895374,0,1,Dombivli (East)_Lalitpur,19.2167,73.0833
485,Dealer,1,1,1,BHK,628.9308176,0,0,Yelahanka_Bangalore,13.11389,77.59833
486,Owner,0,0,3,BHK,1050.2283109999998,1,1,Gopalpur_Durgapur,23.507414,87.395907
487,Dealer,0,0,2,BHK,1225.186104,1,1,Kaspate Vasti_Pune,18.52361,73.84778
488,Dealer,0,0,3,BHK,1473.005999,1,1,Nager Bazar_Kolkata,22.54111,88.33778000000001
489,Owner,0,0,2,BHK,1250.0,1,1,Umbergaon_Valsad,20.167837,72.77484
490,Owner,0,0,3,BHK,1614.797416,1,1,Ladyhill_Mangalore,12.890308000000001,74.833347
491,Owner,0,0,1,BHK,533.0243337,1,1,Paruthipet_Chennai,13.09,80.27
492,Dealer,0,0,4,BHK,2754.820937,1,1,Ballygunge_Kolkata,22.529,88.368
493,Dealer,0,0,2,BHK,772.4137931,1,1,Benachity_Durgapur,23.554673,87.274204
494,Owner,0,0,2,BHK,900.116144,1,1,Ganeshpeth Colony_Nagpur,21.15389,79.08306
495,Dealer,0,0,1,BHK,674.9662517,1,1,Mira Road East_Lalitpur,19.2836,72.8675
496,Dealer,0,0,3,BHK,1773.0496449999998,1,1,Ahinsa Khand 1_Ghaziabad,28.9196,76.8972
497,Owner,0,0,3,BHK,1200.0,1,1,Chitrakoot_Jaipur,26.91667,75.86667
498,Dealer,0,1,3,BHK,2015.5038760000002,1,1,Sushant Golf City_Lucknow,26.781747999999997,81.006714
499,Owner,0,0,2,BHK,1075.05864,1,1,Sector-74 Noida_Noida,28.577672999999997,77.389781
500,Dealer,1,0,3,BHK,1190.3225810000001,0,1,Bankim Nagar_Siliguri,26.736714000000003,88.44771300000001
501,Dealer,0,0,3,BHK,1220.886551,1,1,Garia_Kolkata,22.403867,88.47000600000001
502,Dealer,0,0,2,BHK,1199.944189,1,1,Mdc Sector-4_Panchkula,30.689021,76.860403
503,Dealer,0,0,3,BHK,1700.1545600000002,1,1,Sector-25 Noida_Noida,28.582887,77.339935
504,Owner,0,0,2,BHK,875.1608752000001,1,1,laxmipet_Solapur,17.683329999999998,75.91667
505,Dealer,0,0,3,BHK,1518.151815,1,1,Kanakpura Road_Bangalore,12.896796,77.5724
506,Dealer,0,0,1,BHK,739.9817851,1,1,Baner_Pune,18.558319,73.77588
507,Dealer,1,1,1,BHK,389.5585889,0,0,Goregaon (West)_Mumbai,19.161955,72.839616
508,Owner,0,0,2,BHK,1350.154936,1,1,Thrikkakara_Kochi,9.930471,76.271273
509,Dealer,1,1,3,BHK,1679.9664010000001,0,1,Sector-150 Noida_Noida,28.429614,77.481711
510,Dealer,0,0,5,BHK,5873.586394,1,1,Kariyammana Agrahara_Bangalore,12.935541,77.680684
511,Dealer,0,1,2,BHK,1044.045677,1,1,Mulund (West)_Mumbai,19.1759,72.9522
512,Dealer,1,0,3,BHK,1350.024546,0,1,Friends Colony_Nagpur,21.178534,79.64665600000001
513,Dealer,0,0,3,BHK,1954.686806,1,1,Vaibhav Khand_Ghaziabad,28.9196,76.8972
514,Dealer,0,0,2,BHK,1500.0,1,1,Nizampura_Vadodara,22.328394,73.176639
515,Dealer,0,0,2,BHK,1192.307692,1,1,Shastri Nagar_Bhubaneswar,26.265915000000003,73.004593
516,Owner,0,0,3,BHK,1000.0,1,1,Lalghati_Bhopal,23.280294,77.36573100000001
517,Dealer,0,1,3,BHK,1556.247221,1,0,Bhayli_Vadodara,22.288976,73.128222
518,Dealer,1,1,2,BHK,514.9738552,0,0,Kalina_Lalitpur,24.690279999999998,78.41889
519,Dealer,0,1,2,BHK,1072.194425,1,1,Bhopura_Ghaziabad,28.698133000000002,77.335746
520,Dealer,0,1,3,BHK,1626.898048,1,1,Manpada_Lalitpur,24.690279999999998,78.41889
521,Owner,0,0,2,BHK,700.1647446000001,1,1,Borsi_Durg,21.163131,81.306849
522,Dealer,0,0,3,BHK,1336.184773,1,1,Korattur_Chennai,13.114624,80.188519
523,Owner,0,0,1,BHK,535.0028458,1,1,Bibwewadi Kondhwa Road_Pune,18.47954,73.875229
524,Dealer,0,1,2,BHK,882.0536017000001,1,1,Dahisar (East)_Mumbai,19.256470999999998,72.868815
525,Dealer,0,1,2,BHK,650.0397984,1,1,Ravet_Pune,18.651598,73.735448
526,Dealer,1,1,3,BHK,1370.07874,0,1,Sarjapur Road_Bangalore,12.86,77.786
527,Dealer,0,0,3,BHK,1930.235765,1,1,8th Phase JP Nagar_Bangalore,12.905368,77.580403
